EXERCICE;D_R;I_F;ORDRE_O_N;CODE_CHAPITRE;LIBELLE_CHAPITRE;CODE_SS_FONCTION;LIBELLE_SS_FONCTION;CODE_ARTICLE;LIBELLE_ARTICLE;MONTANT
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6135;LOCATIONS MOBILIERES;102000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;614;CHARGES LOCATIVES ET DE COPROPRIETE;736490
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;61521;ENTRETIEN ET REPARATIONS - TERRAINS;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;61522;ENTRETIEN ET REPARATIONS - BATIMENTS;1442000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;61551;ENTRETIEN ET REPARATIONS - MATERIEL ROULANT;7000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;73900
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6156;MAINTENANCE;2336417
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;616;PRIMES D'ASSURANCE;532000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;617;ETUDES ET RECHERCHES;440000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6182;DOCUMENTATION GENERALE ET TECHNIQUE;272200
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6184;VERSEMENTS A DES ORGANISMES DE FORMATION;775000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6185;FRAIS DE COLLOQUES ET SEMINAIRES;9800
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6225;INDEMNITES AU COMPTABLE ET AUX REGISSEURS;10000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6226;HONORAIRES;194800
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6227;FRAIS D'ACTES ET DE CONTENTIEUX;220000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6228;DIVERS - REMUNERATIONS INTERMEDIAIRES & HONORAIRES;700
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6231;ANNONCES ET INSERTIONS;288500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6232;FETES ET CEREMONIES;27000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6236;CATALOGUES ET IMPRIMES;228000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6237;PUBLICATIONS;32000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6238;DIVERS - PUBLICITE, RELATIONS PUBLIQUES;1000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6241;TRANSPORT DE BIENS;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6244;TRANSPORTS ADMINISTRATIFS;5000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6247;TRANSPORTS COLLECTIFS;244050
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6248;DIVERS TRANSPORTS;2500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6251;VOYAGES ET DEPLACEMENTS;6000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6255;FRAIS DE DEMENAGEMENT;40000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6256;MISSIONS;99800
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6257;RECEPTIONS;584200
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6261;FRAIS D'AFFRANCHISSEMENTS;640000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6262;FRAIS DE TELECOMMUNICATIONS;1604000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;627;SERVICES BANCAIRES ET ASSIMILES;8000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6281;CONCOURS DIVERS (COTISATIONS);125080
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6282;FRAIS DE GARDIENNAGE;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6283;FRAIS DE NETTOYAGE DES LOCAUX;505600
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;62848;REDEVANCES POUR AUTRES PRESTATIONS DE SERVICES;157600
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;62876;REMBOURSEMENTS DE FRAIS AU GFP DE RATTACHEMENT;10537148
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6288;DIVERS - AUTRES SERVICES EXTERIEURS;689400
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;63512;TAXES FONCIERES;1258000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6355;TAXES ET IMPOTS SUR LES VEHICULES;8800
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;6358;AUTRES DROITS - AUTRES IMPOTS ET TAXES;6600
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;20;Administration générale de la collectivité;637;AUTRES IMPOTS, TAXES (AUTRES ORGANISMES);500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6042;ACHAT DE PRESTATIONS DE SERVICES;55950
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;60623;ALIMENTATION;42000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;60631;FOURNITURES D'ENTRETIEN;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;60632;FOURNITURES DE PETIT EQUIPEMENT;500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;60636;VETEMENTS DE TRAVAIL;7200
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6064;FOURNITURES ADMINISTRATIVES;23500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6068;AUTRES MATIERES ET FOURNITURES;7600
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6132;LOCATIONS IMMOBILIERES;10000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6135;LOCATIONS MOBILIERES;17000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;5600
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6236;CATALOGUES ET IMPRIMES;22160
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6238;DIVERS - PUBLICITE, RELATIONS PUBLIQUES;17580
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6247;TRANSPORTS COLLECTIFS;7500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6257;RECEPTIONS;30250
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;22;Administration générale de l'Etat;6288;DIVERS - AUTRES SERVICES EXTERIEURS;500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6042;ACHAT DE PRESTATIONS DE SERVICES;771385
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6064;FOURNITURES ADMINISTRATIVES;6820
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6068;AUTRES MATIERES ET FOURNITURES;14540
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6132;LOCATIONS IMMOBILIERES;2000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6135;LOCATIONS MOBILIERES;18100
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6156;MAINTENANCE;100
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6182;DOCUMENTATION GENERALE ET TECHNIQUE;43925
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6184;VERSEMENTS A DES ORGANISMES DE FORMATION;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6226;HONORAIRES;20000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6228;DIVERS - REMUNERATIONS INTERMEDIAIRES & HONORAIRES;1600
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6231;ANNONCES ET INSERTIONS;431325
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6236;CATALOGUES ET IMPRIMES;263700
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6237;PUBLICATIONS;928290
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6238;DIVERS - PUBLICITE, RELATIONS PUBLIQUES;17475
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6241;TRANSPORT DE BIENS;2590
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6257;RECEPTIONS;1540
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6281;CONCOURS DIVERS (COTISATIONS);400
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6288;DIVERS - AUTRES SERVICES EXTERIEURS;18400
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;23;Information, communication, publicité;6358;AUTRES DROITS - AUTRES IMPOTS ET TAXES;400
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;6042;ACHAT DE PRESTATIONS DE SERVICES;21900
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;60624;PRODUITS DE TRAITEMENT;4000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;60631;FOURNITURES D'ENTRETIEN;1500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;60632;FOURNITURES DE PETIT EQUIPEMENT;3000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;60633;FOURNITURES DE VOIRIE;5000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;60636;VETEMENTS DE TRAVAIL;3500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;6064;FOURNITURES ADMINISTRATIVES;1300
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;6068;AUTRES MATIERES ET FOURNITURES;9900
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;611;CONTRATS PRESTATIONS DE SERVICES AVEC ENTREPRISES;37000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;6135;LOCATIONS MOBILIERES;24000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;6232;FETES ET CEREMONIES;2600
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;6281;CONCOURS DIVERS (COTISATIONS);1400
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;26;Cimetières et Pompes funèbres;6288;DIVERS - AUTRES SERVICES EXTERIEURS;12000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6042;ACHAT DE PRESTATIONS DE SERVICES;11000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;60623;ALIMENTATION;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6065;LIVRES, DISQUES, CASSETTES;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6068;AUTRES MATIERES ET FOURNITURES;500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6135;LOCATIONS MOBILIERES;2250
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;616;PRIMES D'ASSURANCE;200
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6185;FRAIS DE COLLOQUES ET SEMINAIRES;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6188;AUTRES FRAIS DIVERS;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6226;HONORAIRES;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6228;DIVERS - REMUNERATIONS INTERMEDIAIRES & HONORAIRES;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6233;FOIRES ET EXPOSITIONS;1000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6236;CATALOGUES ET IMPRIMES;5000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6238;DIVERS - PUBLICITE, RELATIONS PUBLIQUES;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6241;TRANSPORT DE BIENS;2000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6247;TRANSPORTS COLLECTIFS;1500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6251;VOYAGES ET DEPLACEMENTS;16000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6257;RECEPTIONS;40300
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6281;CONCOURS DIVERS (COTISATIONS);32000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;6283;FRAIS DE NETTOYAGE DES LOCAUX;15000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;48;Autres actions de coopération décentralisée;637;AUTRES IMPOTS, TAXES (AUTRES ORGANISMES);3299
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6042;ACHAT DE PRESTATIONS DE SERVICES;93650
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;60623;ALIMENTATION;300
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;60632;FOURNITURES DE PETIT EQUIPEMENT;1500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;60636;VETEMENTS DE TRAVAIL;46500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6068;AUTRES MATIERES ET FOURNITURES;1500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;611;CONTRATS PRESTATIONS DE SERVICES AVEC ENTREPRISES;1025344
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6135;LOCATIONS MOBILIERES;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;2000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6156;MAINTENANCE;10000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6236;CATALOGUES ET IMPRIMES;35000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6247;TRANSPORTS COLLECTIFS;910
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6257;RECEPTIONS;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;627;SERVICES BANCAIRES ET ASSIMILES;6750
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6281;CONCOURS DIVERS (COTISATIONS);2910
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6288;DIVERS - AUTRES SERVICES EXTERIEURS;35000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6358;AUTRES DROITS - AUTRES IMPOTS ET TAXES;120
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;112;Police Municipale;6042;ACHAT DE PRESTATIONS DE SERVICES;87120
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;112;Police Municipale;60623;ALIMENTATION;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;112;Police Municipale;60632;FOURNITURES DE PETIT EQUIPEMENT;2000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;112;Police Municipale;60636;VETEMENTS DE TRAVAIL;46000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;112;Police Municipale;6068;AUTRES MATIERES ET FOURNITURES;1000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6042;ACHAT DE PRESTATIONS DE SERVICES;74600
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;60631;FOURNITURES D'ENTRETIEN;190000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;60632;FOURNITURES DE PETIT EQUIPEMENT;95500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;60636;VETEMENTS DE TRAVAIL;70000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6067;FOURNITURES SCOLAIRES;571000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6068;AUTRES MATIERES ET FOURNITURES;165000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;611;CONTRATS PRESTATIONS DE SERVICES AVEC ENTREPRISES;125000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6132;LOCATIONS IMMOBILIERES;1500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;25000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6156;MAINTENANCE;99845
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6188;AUTRES FRAIS DIVERS;500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6228;DIVERS - REMUNERATIONS INTERMEDIAIRES & HONORAIRES;215300
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6241;TRANSPORT DE BIENS;10000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6247;TRANSPORTS COLLECTIFS;22700
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6255;FRAIS DE DEMENAGEMENT;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6257;RECEPTIONS;1000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6262;FRAIS DE TELECOMMUNICATIONS;54000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6283;FRAIS DE NETTOYAGE DES LOCAUX;96000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;213;Classes regroupées;62878;REMBOURSEMENT DE FRAIS/ A D'AUTRES ORGANISMES;317000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6042;ACHAT DE PRESTATIONS DE SERVICES;13000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60623;ALIMENTATION;3201518
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60631;FOURNITURES D'ENTRETIEN;25000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60632;FOURNITURES DE PETIT EQUIPEMENT;28000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60636;VETEMENTS DE TRAVAIL;6200
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6068;AUTRES MATIERES ET FOURNITURES;115000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;611;CONTRATS PRESTATIONS DE SERVICES AVEC ENTREPRISES;2500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6135;LOCATIONS MOBILIERES;110000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6156;MAINTENANCE;1500
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6283;FRAIS DE NETTOYAGE DES LOCAUX;20300
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;62878;REMBOURSEMENT DE FRAIS/ A D'AUTRES ORGANISMES;29000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6288;DIVERS - AUTRES SERVICES EXTERIEURS;2200
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6042;ACHAT DE PRESTATIONS DE SERVICES;10000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;60623;ALIMENTATION;200
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;60628;AUTRES FOURNITURES NON STOCKEES;11400
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6065;LIVRES, DISQUES, CASSETTES;1000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6068;AUTRES MATIERES ET FOURNITURES;2600
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6236;CATALOGUES ET IMPRIMES;9300
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;60221;ACHATS STOCKES/AUTRES APPROVISIONNEMENTS/COMBUSTIBLES CARBUR;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6042;ACHAT DE PRESTATIONS DE SERVICES;62000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;60622;CARBURANTS;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;60623;ALIMENTATION;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;60632;FOURNITURES DE PETIT EQUIPEMENT;5700
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6064;FOURNITURES ADMINISTRATIVES;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6065;LIVRES, DISQUES, CASSETTES;18000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6068;AUTRES MATIERES ET FOURNITURES;0
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;611;CONTRATS PRESTATIONS DE SERVICES AVEC ENTREPRISES;4900000
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6135;LOCATIONS MOBILIERES;9300
2010;D;F;N;11;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6182;DOCUMENTATION GENERALE ET TECHNIQUE;0
