EXERCICE;D_R;I_F;ORDRE_O_N;CODE_CHAPITRE;LIBELLE_CHAPITRE;CODE_SS_FONCTION;LIBELLE_SS_FONCTION;CODE_ARTICLE;LIBELLE_ARTICLE;MONTANT
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;60636;VETEMENTS DE TRAVAIL;5000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;6064;FOURNITURES ADMINISTRATIVES;34840
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;6068;AUTRES MATIERES ET FOURNITURES;8700
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;6132;LOCATIONS IMMOBILIERES;6050
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;6135;LOCATIONS MOBILIERES;38200
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;5600
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;6236;CATALOGUES ET IMPRIMES;19000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;6238;PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS;17280
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;6247;TRANSPORTS COLLECTIFS;7230
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;6257;RECEPTIONS;85250
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;022;Administration générale de l'Etat;6288;DIVERS - AUTRES SERVICES EXTERIEURS;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6042;ACHATS DE PRESTATIONS DE SERVICES;890177
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6064;FOURNITURES ADMINISTRATIVES;13860
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6068;AUTRES MATIERES ET FOURNITURES;8500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6132;LOCATIONS IMMOBILIERES;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6135;LOCATIONS MOBILIERES;11000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6156;MAINTENANCE;100
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6182;DOCUMENTATION GENERALE ET TECHNIQUE;35825
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6226;HONORAIRES;20000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6231;ANNONCES ET INSERTIONS;396225
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6236;CATALOGUES ET IMPRIMES;162985
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6237;PUBLICATIONS;885401
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6238;PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS;5000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6241;TRANSPORT DE BIENS;2600
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6247;TRANSPORTS COLLECTIFS;308
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6257;RECEPTIONS;1541
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6281;CONCOURS DIVERS (COTISATIONS);1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6288;DIVERS - AUTRES SERVICES EXTERIEURS;1400
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;023;Information, communication, publicité;6358;AUTRES IMPOTS, TAXES ET VRSTS ASSIMILES (ADM IMPOTS);100
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6042;ACHATS DE PRESTATIONS DE SERVICES;36000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;60624;PRODUITS DE TRAITEMENT;2000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;60631;FOURNITURES D'ENTRETIEN;1500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;60632;FOURNITURES DE PETIT EQUIPEMENT;2500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;60633;FOURNITURES DE VOIRIE;5000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;60636;VETEMENTS DE TRAVAIL;3500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6064;FOURNITURES ADMINISTRATIVES;1700
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6068;AUTRES MATIERES ET FOURNITURES;8900
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;611;CONTRATS PRESTATIONS DE SERVICES;22000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6135;LOCATIONS MOBILIERES;24000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6232;FETES ET CEREMONIES;2600
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6281;CONCOURS DIVERS (COTISATIONS);1400
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6288;DIVERS - AUTRES SERVICES EXTERIEURS;12000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6042;ACHATS DE PRESTATIONS DE SERVICES;22320
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;60623;ALIMENTATION;0
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6065;LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES);0
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6068;AUTRES MATIERES ET FOURNITURES;500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6135;LOCATIONS MOBILIERES;2250
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;616;PRIMES D'ASSURANCE;200
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6233;FOIRES ET EXPOSITIONS;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6236;CATALOGUES ET IMPRIMES;14900
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6238;PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS;2500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6241;TRANSPORT DE BIENS;2000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6247;TRANSPORTS COLLECTIFS;500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6251;VOYAGES ET DEPLACEMENTS;9000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6257;RECEPTIONS;42500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6262;FRAIS DE TELECOMMUNICATIONS;0
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6281;CONCOURS DIVERS (COTISATIONS);40000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6283;FRAIS DE NETTOYAGE DES LOCAUX;15000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6042;ACHATS DE PRESTATIONS DE SERVICES;74000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;60623;ALIMENTATION;400
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;60632;FOURNITURES DE PETIT EQUIPEMENT;1500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;60636;VETEMENTS DE TRAVAIL;40500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6068;AUTRES MATIERES ET FOURNITURES;1500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;611;CONTRATS PRESTATIONS DE SERVICES;1054600
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6132;LOCATIONS IMMOBILIERES;1364
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6156;MAINTENANCE;5000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6236;CATALOGUES ET IMPRIMES;25000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6247;TRANSPORTS COLLECTIFS;420
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6257;RECEPTIONS;0
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;627;SERVICES BANCAIRES ET ASSIMILES;7400
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6281;CONCOURS DIVERS (COTISATIONS);3050
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;62878;REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES;0
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6288;DIVERS - AUTRES SERVICES EXTERIEURS;7400
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6358;AUTRES IMPOTS, TAXES ET VRSTS ASSIMILES (ADM IMPOTS);120
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;6042;ACHATS DE PRESTATIONS DE SERVICES;70000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;60623;ALIMENTATION;300
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;60632;FOURNITURES DE PETIT EQUIPEMENT;2000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;60636;VETEMENTS DE TRAVAIL;40000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;6068;AUTRES MATIERES ET FOURNITURES;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;3000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6042;ACHATS DE PRESTATIONS DE SERVICES;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;60631;FOURNITURES D'ENTRETIEN;161500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;60632;FOURNITURES DE PETIT EQUIPEMENT;91000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;60636;VETEMENTS DE TRAVAIL;53000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6064;FOURNITURES ADMINISTRATIVES;25000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6067;FOURNITURES SCOLAIRES;565000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6068;AUTRES MATIERES ET FOURNITURES;136000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;611;CONTRATS PRESTATIONS DE SERVICES;125000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6132;LOCATIONS IMMOBILIERES;1500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;25000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6188;AUTRES FRAIS DIVERS;500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6228;REMUNERATIONS D'INTERMEDIAIRES ET HONORAIRES- DIVERS;1300
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6241;TRANSPORT DE BIENS;10000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6247;TRANSPORTS COLLECTIFS;14000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6257;RECEPTIONS;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6283;FRAIS DE NETTOYAGE DES LOCAUX;91000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;62878;REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES;371755
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6042;ACHATS DE PRESTATIONS DE SERVICES;13500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60623;ALIMENTATION;3248070
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60631;FOURNITURES D'ENTRETIEN;25000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60632;FOURNITURES DE PETIT EQUIPEMENT;7000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60636;VETEMENTS DE TRAVAIL;8000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6068;AUTRES MATIERES ET FOURNITURES;160500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;611;CONTRATS PRESTATIONS DE SERVICES;2500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6135;LOCATIONS MOBILIERES;100000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6156;MAINTENANCE;500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6283;FRAIS DE NETTOYAGE DES LOCAUX;17000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;62875;REMBOURSEMENTS DE FRAIS AUX COMMUNES MEMBRES DU GFP;29000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6288;DIVERS - AUTRES SERVICES EXTERIEURS;7500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6042;ACHATS DE PRESTATIONS DE SERVICES;3100
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;60623;ALIMENTATION;200
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;60628;AUTRES FOURNITURES NON STOCKEES;11400
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6065;LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES);1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6068;AUTRES MATIERES ET FOURNITURES;2600
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6236;CATALOGUES ET IMPRIMES;4300
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6042;ACHATS DE PRESTATIONS DE SERVICES;132300
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;60623;ALIMENTATION;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;60632;FOURNITURES DE PETIT EQUIPEMENT;8000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6064;FOURNITURES ADMINISTRATIVES;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6065;LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES);18200
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6067;FOURNITURES SCOLAIRES;0
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6068;AUTRES MATIERES ET FOURNITURES;6500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;611;CONTRATS PRESTATIONS DE SERVICES;5987000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6135;LOCATIONS MOBILIERES;3500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6156;MAINTENANCE;99300
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6182;DOCUMENTATION GENERALE ET TECHNIQUE;1100
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6236;CATALOGUES ET IMPRIMES;0
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6247;TRANSPORTS COLLECTIFS;266500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6251;VOYAGES ET DEPLACEMENTS;1000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6257;RECEPTIONS;5500
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6262;FRAIS DE TELECOMMUNICATIONS;54000
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6281;CONCOURS DIVERS (COTISATIONS);0
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6288;DIVERS - AUTRES SERVICES EXTERIEURS;10300
2012;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6042;ACHATS DE PRESTATIONS DE SERVICES;58000
