EXERCICE;D_R;I_F;ORDRE_O_N;CODE_CHAPITRE;LIBELLE_CHAPITRE;CODE_SS_FONCTION;LIBELLE_SS_FONCTION;CODE_ARTICLE;LIBELLE_ARTICLE;MONTANT
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;60623;ALIMENTATION;1900
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;60631;FOURNITURES D'ENTRETIEN;20000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;60632;FOURNITURES DE PETIT EQUIPEMENT;8000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;60636;VETEMENTS DE TRAVAIL;8000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6064;FOURNITURES ADMINISTRATIVES;5000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6068;AUTRES MATIERES ET FOURNITURES;2000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6132;LOCATIONS IMMOBILIERES;509
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6135;LOCATIONS MOBILIERES;17500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;3000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;617;ETUDES ET RECHERCHES;10000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6236;CATALOGUES ET IMPRIMES;101247
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6238;PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS;24250
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6247;TRANSPORTS COLLECTIFS;1300
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6251;VOYAGES ET DEPLACEMENTS;1000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6256;MISSIONS;0
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6257;RECEPTIONS;9050
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6282;FRAIS DE GARDIENNAGE;330000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6283;FRAIS DE NETTOYAGE DES LOCAUX;437777
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;422;Autres activités pour les jeunes;6288;DIVERS - AUTRES SERVICES EXTERIEURS;3500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6042;ACHATS DE PRESTATIONS DE SERVICES;107050
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;60623;ALIMENTATION;950
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;60631;FOURNITURES D'ENTRETIEN;12090
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;60632;FOURNITURES DE PETIT EQUIPEMENT;100
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;60636;VETEMENTS DE TRAVAIL;1400
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6064;FOURNITURES ADMINISTRATIVES;5500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6068;AUTRES MATIERES ET FOURNITURES;8700
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6132;LOCATIONS IMMOBILIERES;2600
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6135;LOCATIONS MOBILIERES;300
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;0
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6156;MAINTENANCE;66
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6226;HONORAIRES;2500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6236;CATALOGUES ET IMPRIMES;10700
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6238;PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS;200
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6247;TRANSPORTS COLLECTIFS;1000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6251;VOYAGES ET DEPLACEMENTS;800
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6257;RECEPTIONS;2300
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;510;Santé - services communs;6281;CONCOURS DIVERS (COTISATIONS);6500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6042;ACHATS DE PRESTATIONS DE SERVICES;83587
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;60623;ALIMENTATION;6000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;60632;FOURNITURES DE PETIT EQUIPEMENT;100
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;60636;VETEMENTS DE TRAVAIL;750
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6064;FOURNITURES ADMINISTRATIVES;16500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6068;AUTRES MATIERES ET FOURNITURES;3000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;611;CONTRATS PRESTATIONS DE SERVICES;57000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6132;LOCATIONS IMMOBILIERES;1000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6135;LOCATIONS MOBILIERES;2500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;61521;ENTRETIEN ET REPARATIONS - TERRAINS;13000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;617;ETUDES ET RECHERCHES;4000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6236;CATALOGUES ET IMPRIMES;88870
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6238;PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS;119560
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6247;TRANSPORTS COLLECTIFS;9800
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6257;RECEPTIONS;15650
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;520;Interventions sociales - services communs;6281;CONCOURS DIVERS (COTISATIONS);1000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;522;Actions en faveur de l'enfance et l'adolescence;6042;ACHATS DE PRESTATIONS DE SERVICES;32700
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;522;Actions en faveur de l'enfance et l'adolescence;60623;ALIMENTATION;500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;522;Actions en faveur de l'enfance et l'adolescence;60632;FOURNITURES DE PETIT EQUIPEMENT;1200
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;522;Actions en faveur de l'enfance et l'adolescence;60636;VETEMENTS DE TRAVAIL;400
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;522;Actions en faveur de l'enfance et l'adolescence;611;CONTRATS PRESTATIONS DE SERVICES;1400000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;522;Actions en faveur de l'enfance et l'adolescence;6135;LOCATIONS MOBILIERES;2500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;522;Actions en faveur de l'enfance et l'adolescence;6281;CONCOURS DIVERS (COTISATIONS);5000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;522;Actions en faveur de l'enfance et l'adolescence;6283;FRAIS DE NETTOYAGE DES LOCAUX;2100
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6042;ACHATS DE PRESTATIONS DE SERVICES;19000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;60623;ALIMENTATION;1880
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;60631;FOURNITURES D'ENTRETIEN;300
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;60632;FOURNITURES DE PETIT EQUIPEMENT;600
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6064;FOURNITURES ADMINISTRATIVES;15500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6068;AUTRES MATIERES ET FOURNITURES;0
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;611;CONTRATS PRESTATIONS DE SERVICES;63000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6185;FRAIS DE COLLOQUES ET SEMINAIRES;1000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6226;HONORAIRES;400
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6236;CATALOGUES ET IMPRIMES;13000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6247;TRANSPORTS COLLECTIFS;2000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6257;RECEPTIONS;500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6288;DIVERS - AUTRES SERVICES EXTERIEURS;1200
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;60;Famille - Services communs;6358;AUTRES IMPOTS, TAXES ET VRSTS ASSIMILES (ADM IMPOTS);100
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;63;Aides à la Famille;6042;ACHATS DE PRESTATIONS DE SERVICES;16500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;63;Aides à la Famille;60623;ALIMENTATION;1000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;63;Aides à la Famille;60631;FOURNITURES D'ENTRETIEN;600
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;63;Aides à la Famille;60632;FOURNITURES DE PETIT EQUIPEMENT;1000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;63;Aides à la Famille;6185;FRAIS DE COLLOQUES ET SEMINAIRES;2500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;63;Aides à la Famille;6236;CATALOGUES ET IMPRIMES;0
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;6042;ACHATS DE PRESTATIONS DE SERVICES;337125
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;60623;ALIMENTATION;250400
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;60628;AUTRES FOURNITURES NON STOCKEES;9000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;60631;FOURNITURES D'ENTRETIEN;54250
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;60632;FOURNITURES DE PETIT EQUIPEMENT;32750
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;60636;VETEMENTS DE TRAVAIL;17000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;6064;FOURNITURES ADMINISTRATIVES;17400
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;6065;LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES);2100
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;6068;AUTRES MATIERES ET FOURNITURES;28550
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;6132;LOCATIONS IMMOBILIERES;0
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;61522;ENTRETIEN ET REPARATIONS - BATIMENTS;12000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;2500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;6255;FRAIS DE DEMENAGEMENT;12000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;64;Crèches et garderies;6283;FRAIS DE NETTOYAGE DES LOCAUX;28000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;70;Logement - services communs;611;CONTRATS PRESTATIONS DE SERVICES;0
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;70;Logement - services communs;6281;CONCOURS DIVERS (COTISATIONS);72200
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;6042;ACHATS DE PRESTATIONS DE SERVICES;2000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;60631;FOURNITURES D'ENTRETIEN;100
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;60636;VETEMENTS DE TRAVAIL;1200
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;6064;FOURNITURES ADMINISTRATIVES;16000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;6068;AUTRES MATIERES ET FOURNITURES;500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;611;CONTRATS PRESTATIONS DE SERVICES;0
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;0
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;6226;HONORAIRES;68500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;6231;ANNONCES ET INSERTIONS;1400
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;6236;CATALOGUES ET IMPRIMES;3000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;6237;PUBLICATIONS;0
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;6247;TRANSPORTS COLLECTIFS;200
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;820;Aménagements urbains - services communs;6257;RECEPTIONS;600
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;6042;ACHATS DE PRESTATIONS DE SERVICES;96250
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;60611;EAU ET ASSAINISSEMENT;300000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;60621;COMBUSTIBLES;6392
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;60623;ALIMENTATION;1440
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;60624;PRODUITS DE TRAITEMENT;36500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;60628;AUTRES FOURNITURES NON STOCKEES;16000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;60631;FOURNITURES D'ENTRETIEN;104323
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;60632;FOURNITURES DE PETIT EQUIPEMENT;434000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;60633;FOURNITURES DE VOIRIE;7100
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;60636;VETEMENTS DE TRAVAIL;82100
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;6064;FOURNITURES ADMINISTRATIVES;33500
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;6065;LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES);2000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;6068;AUTRES MATIERES ET FOURNITURES;308800
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;611;CONTRATS PRESTATIONS DE SERVICES;101200
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;6135;LOCATIONS MOBILIERES;101400
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;61521;ENTRETIEN ET REPARATIONS - TERRAINS;170600
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;61522;ENTRETIEN ET REPARATIONS - BATIMENTS;100
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;61523;ENTRETIEN ET REPARATIONS - VOIES ET RESEAUX;840
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;61524;ENTRETIEN ET REPARATIONS - BOIS ET FORETS;267000
2014;D;F;N;011;CHARGES A CARACTERE GENERAL;823;Espaces verts urbains;61551;ENTRETIEN ET REPARATIONS - MATERIEL ROULANT;5000
