EXERCICE;D_R;I_F;ORDRE_O_N;CODE_CHAPITRE;LIBELLE_CHAPITRE;CODE_SS_FONCTION;LIBELLE_SS_FONCTION;CODE_ARTICLE;LIBELLE_ARTICLE;MONTANT
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;60633;FOURNITURES DE VOIRIE;5000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;60636;VETEMENTS DE TRAVAIL;3500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6064;FOURNITURES ADMINISTRATIVES;2000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6068;AUTRES MATIERES ET FOURNITURES;7400
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;611;CONTRATS PRESTATIONS DE SERVICES;9100
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6135;LOCATIONS MOBILIERES;18000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6232;FETES ET CEREMONIES;2800
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6281;CONCOURS DIVERS (COTISATIONS);1400
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6282;FRAIS DE GARDIENNAGE;950
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;026;Cimetières et Pompes funèbres;6288;DIVERS - AUTRES SERVICES EXTERIEURS;43100
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6042;ACHATS DE PRESTATIONS DE SERVICES;32059
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;60623;ALIMENTATION;300
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6068;AUTRES MATIERES ET FOURNITURES;3200
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6135;LOCATIONS MOBILIERES;500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;616;PRIMES D'ASSURANCE;500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6185;FRAIS DE COLLOQUES ET SEMINAIRES;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6233;FOIRES ET EXPOSITIONS;100
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6236;CATALOGUES ET IMPRIMES;7300
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6238;PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS;4000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6247;TRANSPORTS COLLECTIFS;7000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6251;VOYAGES ET DEPLACEMENTS;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6257;RECEPTIONS;32500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6281;CONCOURS DIVERS (COTISATIONS);16330
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6282;FRAIS DE GARDIENNAGE;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;6283;FRAIS DE NETTOYAGE DES LOCAUX;27000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;048;Autres actions de coopération décentralisée;62876;REMBOURSEMENTS DE FRAIS AU GFP DE RATTACHEMENT;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6042;ACHATS DE PRESTATIONS DE SERVICES;31200
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;60623;ALIMENTATION;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;60632;FOURNITURES DE PETIT EQUIPEMENT;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;60636;VETEMENTS DE TRAVAIL;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6068;AUTRES MATIERES ET FOURNITURES;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;611;CONTRATS PRESTATIONS DE SERVICES;1337120
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6132;LOCATIONS IMMOBILIERES;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6135;LOCATIONS MOBILIERES;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;61551;ENTRETIEN ET REPARATIONS - MATERIEL ROULANT;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6156;MAINTENANCE;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6236;CATALOGUES ET IMPRIMES;2000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6247;TRANSPORTS COLLECTIFS;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6257;RECEPTIONS;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;627;SERVICES BANCAIRES ET ASSIMILES;12000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6281;CONCOURS DIVERS (COTISATIONS);0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6288;DIVERS - AUTRES SERVICES EXTERIEURS;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;110;Sécurité intérieure - services communs;6358;AUTRES IMPOTS, TAXES ET VRSTS ASSIMILES (ADM IMPOTS);0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;6042;ACHATS DE PRESTATIONS DE SERVICES;71000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;60623;ALIMENTATION;500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;60632;FOURNITURES DE PETIT EQUIPEMENT;2000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;60636;VETEMENTS DE TRAVAIL;39000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;6068;AUTRES MATIERES ET FOURNITURES;1000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;6132;LOCATIONS IMMOBILIERES;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;614;CHARGES LOCATIVES ET DE COPROPRIETE;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;61551;ENTRETIEN ET REPARATIONS - MATERIEL ROULANT;500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;112;Police Municipale;6156;MAINTENANCE;540
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6042;ACHATS DE PRESTATIONS DE SERVICES;8000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;60631;FOURNITURES D'ENTRETIEN;241500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;60632;FOURNITURES DE PETIT EQUIPEMENT;85000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;60636;VETEMENTS DE TRAVAIL;53000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6064;FOURNITURES ADMINISTRATIVES;30000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6067;FOURNITURES SCOLAIRES;570000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6068;AUTRES MATIERES ET FOURNITURES;53000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;611;CONTRATS PRESTATIONS DE SERVICES;134500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6132;LOCATIONS IMMOBILIERES;1500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6135;LOCATIONS MOBILIERES;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;19000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6188;AUTRES FRAIS DIVERS;500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6228;REMUNERATIONS D'INTERMEDIAIRES ET HONORAIRES- DIVERS;1300
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6236;CATALOGUES ET IMPRIMES;2500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6241;TRANSPORT DE BIENS;2000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6247;TRANSPORTS COLLECTIFS;5000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6251;VOYAGES ET DEPLACEMENTS;13000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6257;RECEPTIONS;11000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;6283;FRAIS DE NETTOYAGE DES LOCAUX;83000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;213;Classes regroupées;62878;REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES;441500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;22;Enseignement du 2e degré;6042;ACHATS DE PRESTATIONS DE SERVICES;5000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6042;ACHATS DE PRESTATIONS DE SERVICES;10000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60623;ALIMENTATION;3725000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60631;FOURNITURES D'ENTRETIEN;20000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60632;FOURNITURES DE PETIT EQUIPEMENT;10000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;60636;VETEMENTS DE TRAVAIL;8000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6068;AUTRES MATIERES ET FOURNITURES;205000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;611;CONTRATS PRESTATIONS DE SERVICES;2500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6135;LOCATIONS MOBILIERES;90000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;800
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6156;MAINTENANCE;500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6182;DOCUMENTATION GENERALE ET TECHNIQUE;800
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6281;CONCOURS DIVERS (COTISATIONS);300
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6283;FRAIS DE NETTOYAGE DES LOCAUX;18000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;62875;REMBOURSEMENTS DE FRAIS AUX COMMUNES MEMBRES DU GFP;29000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;251;Hébergement et restauration scolaire;6288;DIVERS - AUTRES SERVICES EXTERIEURS;2000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6042;ACHATS DE PRESTATIONS DE SERVICES;4800
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;60623;ALIMENTATION;700
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;60628;AUTRES FOURNITURES NON STOCKEES;12000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6065;LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES);1000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6068;AUTRES MATIERES ET FOURNITURES;1500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;254;Médecine scolaire;6236;CATALOGUES ET IMPRIMES;2500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6042;ACHATS DE PRESTATIONS DE SERVICES;88800
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;60623;ALIMENTATION;1900
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;60632;FOURNITURES DE PETIT EQUIPEMENT;5100
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6064;FOURNITURES ADMINISTRATIVES;300
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6065;LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES);4100
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6067;FOURNITURES SCOLAIRES;100
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6068;AUTRES MATIERES ET FOURNITURES;4500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;611;CONTRATS PRESTATIONS DE SERVICES;11400000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6135;LOCATIONS MOBILIERES;4000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;100
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6156;MAINTENANCE;129800
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6182;DOCUMENTATION GENERALE ET TECHNIQUE;3400
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6236;CATALOGUES ET IMPRIMES;8000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6247;TRANSPORTS COLLECTIFS;309000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6251;VOYAGES ET DEPLACEMENTS;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6257;RECEPTIONS;5500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6262;FRAIS DE TELECOMMUNICATIONS;54000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6281;CONCOURS DIVERS (COTISATIONS);300
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;255;Autres enseignements;6288;DIVERS - AUTRES SERVICES EXTERIEURS;5400
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6042;ACHATS DE PRESTATIONS DE SERVICES;53690
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;60623;ALIMENTATION;1100
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;60631;FOURNITURES D'ENTRETIEN;200
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;60632;FOURNITURES DE PETIT EQUIPEMENT;7900
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;60636;VETEMENTS DE TRAVAIL;3300
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6064;FOURNITURES ADMINISTRATIVES;10040
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6068;AUTRES MATIERES ET FOURNITURES;18500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6132;LOCATIONS IMMOBILIERES;2300
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6135;LOCATIONS MOBILIERES;20370
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;61522;ENTRETIEN ET REPARATIONS - BATIMENTS;55000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;30740
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6156;MAINTENANCE;1950
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6182;DOCUMENTATION GENERALE ET TECHNIQUE;27500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6228;REMUNERATIONS D'INTERMEDIAIRES ET HONORAIRES- DIVERS;6500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6236;CATALOGUES ET IMPRIMES;15000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6241;TRANSPORT DE BIENS;850
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6247;TRANSPORTS COLLECTIFS;24600
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6251;VOYAGES ET DEPLACEMENTS;24890
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6256;MISSIONS;0
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6257;RECEPTIONS;20450
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6261;FRAIS D'AFFRANCHISSEMENT;1200
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6281;CONCOURS DIVERS (COTISATIONS);2350
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;311;Culture - Expression musicale lyrique;6282;FRAIS DE GARDIENNAGE;12000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;312;Culture - Arts plastiques et autres activités;6042;ACHATS DE PRESTATIONS DE SERVICES;1500
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;312;Culture - Arts plastiques et autres activités;60632;FOURNITURES DE PETIT EQUIPEMENT;2000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;312;Culture - Arts plastiques et autres activités;6068;AUTRES MATIERES ET FOURNITURES;10000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;312;Culture - Arts plastiques et autres activités;61558;ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS;1000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;312;Culture - Arts plastiques et autres activités;616;PRIMES D'ASSURANCE;6000
2015;D;F;N;011;CHARGES A CARACTERE GENERAL;312;Culture - Arts plastiques et autres activités;6231;ANNONCES ET INSERTIONS;10000
